UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT,valid_close,valid_hilo,Measure2
DAY,1635379200,267,cadli,BTC-USD,58543.8780723942,62251.9182731059,58303.5376006375,60652.7652214098,1635379200,1635465540,58607.5598736563,62251.9182731059,1635451560,58303.5376006375,1635382920,60652.7652214098,1440,352718.964988907,21247433610.712,142005.738194272,8560941133.77832,66260.5732709659,3993897480.02833,40167.9113362429,2421648489.68477,True,True,0.03935272164271471
DAY,1635465600,267,cadli,BTC-USD,60652.7652214098,62960.5738341678,60319.629212111,62274.78330902,1635465600,1635551940,60620.2334041366,62960.5738341678,1635524280,60319.629212111,1635466560,62274.78330902,1440,300604.153941089,18514014697.7729,103479.12150731,6372883489.72899,51678.7155142675,3180554097.27196,29368.7103802975,1808847093.37279,True,True,0.025734733248900386
DAY,1635552000,267,cadli,BTC-USD,62274.78330902,62325.3963480833,60900.0919422894,61878.0461867853,1635552000,1635638340,62299.0012643061,62325.3963480833,1635552120,60900.0919422894,1635605040,61878.0461867853,1440,236408.099256782,14567078270.4722,69603.6993780962,4288776681.58889,25136.219216193,1547723534.66072,13314.442408383,819751676.978479,True,True,0.013893565668021678
DAY,1635638400,267,cadli,BTC-USD,61878.0461867853,62384.2585511832,60070.9045800392,61343.2062011738,1635638400,1635724740,61974.2198699411,62384.2585511832,1635642960,60070.9045800392,1635687420,61343.2062011738,1440,227052.27803525,13864614979.5576,73676.6362651306,4499151979.58842,29428.0357868401,1796190686.40536,15914.4388368019,971760505.478442,True,True,0.022693627974828268
DAY,1635724800,267,cadli,BTC-USD,61343.2062011738,62410.7512221896,59671.814178784,60946.0830230208,1635724800,1635811140,61353.732106941,62410.7512221896,1635753900,59671.814178784,1635739380,60946.0830230208,1440,298966.955383192,18335503484.1431,100969.238538376,6187348605.36883,43708.393448803,2676920991.47877,24197.307585046,1481901363.81669,True,True,0.026951848296744334
DAY,1635811200,267,cadli,BTC-USD,60946.0830230208,64213.6605714423,60676.2973864283,63215.7813965961,1635811200,1635897540,60914.2674724153,64213.6605714423,1635868920,60676.2973864283,1635813840,63215.7813965961,1440,287196.037357405,17987424845.5454,104902.590403062,6585750048.89915,46221.9223483253,2904187764.26432,28015.3040558953,1760680821.37913,True,True,0.03402950079846365
DAY,1635897600,267,cadli,BTC-USD,63215.7813965961,63506.0062543104,61269.6741850178,62926.614542338,1635897600,1635983940,63310.0824856563,63506.0062543104,1635901140,61269.6741850178,1635962400,62926.614542338,1440,289299.876929075,18142359393.338,109559.669493984,6865675701.17403,45379.9765216248,2839961874.18972,25398.6711128348,1588461563.1929,True,True,0.02152980633082962
DAY,1635984000,267,cadli,BTC-USD,62926.614542338,63054.8801692441,60814.9665788049,61474.5850401543,1635984000,1636070340,62889.9893975739,63054.8801692441,1635985800,60814.9665788049,1636049160,61474.5850401543,1440,244476.522858361,15108570092.957,81157.0779588446,5013364487.60004,34966.3596141399,2157980192.94752,19374.2608723675,1195137039.50007,True,True,0.021722023390284968
DAY,1636070400,267,cadli,BTC-USD,61474.5850401543,62605.6741825116,60832.3794830775,61060.6800377701,1636070400,1636156740,61494.8671558433,62605.6741825116,1636093680,60832.3794830775,1636144800,61060.6800377701,1440,253185.774963487,15579094081.3899,81571.0894147549,5019951868.74633,32508.0715495045,1998268196.05215,17936.7859235745,1101707696.53911,True,True,0.01725635231918849
DAY,1636156800,267,cadli,BTC-USD,61060.6800377701,61585.9326011925,60183.7574294418,61520.3949898102,1636156800,1636243140,61044.7816369549,61585.9326011925,1636178880,60183.7574294418,1636201140,61520.3949898102,1440,240532.081489229,14672468264.8865,66888.110644983,4076742102.25107,24545.5222866679,1494949819.9311,13510.9410087169,822390536.142974,True,True,0.01383150817980628
DAY,1636243200,267,cadli,BTC-USD,61520.3949898102,63317.4577332819,61408.9701426204,63317.4577332819,1636243200,1636329540,61528.3087007591,63317.4577332819,1636329540,61408.9701426204,1636245240,63317.4577332819,1440,191590.979123143,11909904152.1401,59835.1817108623,3724458586.22963,23405.446490179,1456351273.58746,13020.59609314,810204522.281022,True,True,0.018380275768201313
DAY,1636329600,267,cadli,BTC-USD,63317.4577332819,67691.2646685139,63317.4577332819,67524.6959548011,1636329600,1636415940,63404.1751190837,67691.2646685139,1636414440,63404.1751190837,1636329600,67524.6959548011,1440,321310.087712725,21131342899.7588,128690.373154326,8461939264.73293,57195.1544498607,3760041221.79049,36909.4321889607,2426985878.10962,True,True,0.04011512037165498
DAY,1636416000,267,cadli,BTC-USD,67524.6959548011,68508.6511897558,66378.4071992331,66963.116163706,1636416000,1636502340,67544.3598805305,68508.6511897558,1636430280,66378.4071992331,1636485120,66963.116163706,1440,295055.146326991,19932770089.8408,102139.658193576,6898961189.65067,46700.3874667695,3150882008.01081,30038.6679744923,2027003514.31772,True,True,0.01897066018143271
DAY,1636502400,267,cadli,BTC-USD,66963.116163706,68834.997629961,63500.1169465869,65025.467155987,1636502400,1636588740,66927.5205536506,68834.997629961,1636553760,63500.1169465869,1636579440,65025.467155987,1440,352214.403957865,23463201312.0258,148463.3354628,9880715565.38761,72064.681069118,4791008222.92691,46077.0999130534,3063729007.7406,True,True,0.04844760537481196
DAY,1636588800,267,cadli,BTC-USD,65025.467155987,65644.3038514001,64183.2043543206,64877.0081930951,1636588800,1636675140,64901.2892981976,65644.3038514001,1636622940,64183.2043543206,1636598460,64877.0081930951,1440,267923.637679938,17402865017.0754,93056.5994459846,6044600599.69149,33186.8154318812,2153695329.44219,18822.8112418898,1221496549.55878,True,True,0.013518194020683947
DAY,1636675200,267,cadli,BTC-USD,64877.0081930951,65481.7215198584,62382.7840583891,64188.6437134246,1636675200,1636761540,64832.2047053054,65481.7215198584,1636683300,62382.7840583891,1636735500,64188.6437134246,1440,313711.713400892,20113835510.8223,134875.324897585,8631208931.86995,46332.1898401827,2960697604.39852,27526.2814022327,1757818644.55029,True,True,0.029116229417553294
DAY,1636761600,267,cadli,BTC-USD,64188.6437134246,64930.4962591861,63429.9705288417,64413.4217953063,1636761600,1636847940,64187.9149452098,64930.4962591861,1636819320,63429.9705288417,1636797060,64413.4217953063,1440,278554.087339624,17845377181.3237,83356.7167090084,5343643729.83229,23270.5100387917,1492259205.36748,10994.1710910517,705289752.487319,True,True,0.014041684560194579
DAY,1636848000,267,cadli,BTC-USD,64413.4217953063,65534.6546210558,63655.6699591693,65523.8584709272,1636848000,1636934340,64445.9247500488,65534.6546210558,1636934160,63655.6699591693,1636909080,65523.8584709272,1440,200456.003509506,12936244432.1462,82864.7867056874,5349550156.95908,25240.4488543198,1627818751.13955,12357.7487189098,797194090.352351,True,True,0.017470733581397387
DAY,1636934400,267,cadli,BTC-USD,65523.8584709272,66283.6780097606,63510.5843202487,63617.1091595721,1636934400,1637020740,65654.1472800852,66283.6780097606,1636967700,63510.5843202487,1637014920,63617.1091595721,1440,286991.960922647,18648113124.1486,112261.128471084,7299188630.49365,39736.7044007588,2578551107.75467,22136.1314669086,1435403980.34677,True,True,0.025666249534050226
DAY,1637020800,267,cadli,BTC-USD,63617.1091595721,63617.1091595721,58912.7305643651,60152.9833214583,1637020800,1637107140,63500.7098841305,63500.7098841305,1637020800,58912.7305643651,1637057580,60152.9833214583,1440,433524.404285068,26371529078.1286,209101.726715977,12721641666.5937,88725.2787488413,5394782248.98452,53552.7952271513,3256121477.70894,True,True,0.046138258779214805
DAY,1637107200,267,cadli,BTC-USD,60152.9833214583,61460.0255535386,58602.9813118825,60403.0115101506,1637107200,1637193540,60154.5222098921,61460.0255535386,1637152320,58602.9813118825,1637145360,60403.0115101506,1440,373492.607636674,22366861732.7566,149383.202155615,8940794233.47695,57321.7907471687,3429117158.29067,37910.0307302147,2268170796.81318,True,True,0.028587555051155154
DAY,1637193600,267,cadli,BTC-USD,60403.0115101506,60922.5432064301,56602.9095625789,57110.1566553242,1637193600,1637279940,60369.6474006631,60922.5432064301,1637199360,56602.9095625789,1637277540,57110.1566553242,1440,381621.168352154,22476348270.7889,177606.13758375,10432023476.7348,83221.7962317121,4872584848.4597,54195.9674041161,3172804167.45556,True,True,0.04416700312580918
DAY,1637280000,267,cadli,BTC-USD,57110.1566553242,58422.2323006283,55733.4601635274,58157.6002732596,1637280000,1637366340,56990.9355690319,58422.2323006283,1637343420,55733.4601635274,1637293560,58157.6002732596,1440,388040.625988346,22234099763.597,151862.203134775,8687458260.50922,54963.4918200667,3143688875.37695,32944.6549881967,1884457004.72936,True,True,0.028295933501919977
DAY,1637366400,267,cadli,BTC-USD,58157.6002732596,59930.2733261939,57537.6922771896,59771.6315137569,1637366400,1637452740,58166.8927803986,59930.2733261939,1637452440,57537.6922771896,1637425200,59771.6315137569,1440,263160.393966523,15453631274.2465,94590.4575353109,5556230769.8371,28122.754634424,1651302586.90228,15427.6139708676,905792688.045806,True,True,0.02446777890702366
DAY,1637452800,267,cadli,BTC-USD,59771.6315137569,60074.8501999892,58655.3826559313,58807.7175941185,1637452800,1637539140,59804.1292399805,60074.8501999892,1637514060,58655.3826559313,1637491380,58807.7175941185,1440,211986.527073707,12560966574.6649,84643.6704671617,5016349733.54361,24911.5570722499,1475089971.21004,12729.9105791099,754044689.571344,True,True,0.014360584261387248
DAY,1637539200,267,cadli,BTC-USD,58807.7175941185,59192.7980960819,55804.1885284875,56346.0376852446,1637539200,1637625540,58778.8054515113,59192.7980960819,1637588460,55804.1885284875,1637615580,56346.0376852446,1440,325662.827068792,18694496840.5,149542.936659014,8585099031.44927,59413.8752304345,3405055120.63089,34830.2620131795,1995152154.15309,True,True,0.035403654074091344
DAY,1637625600,267,cadli,BTC-USD,56346.0376852446,57888.3250583497,55598.9096069626,57592.7474853861,1637625600,1637711940,56332.6172277174,57888.3250583497,1637701140,55598.9096069626,1637660280,57592.7474853861,1440,344975.38292411,19635229467.0765,141813.081824347,8069013944.6301,54703.32023569,3110528494.56553,32000.784030262,1819907752.815,True,True,0.024233926684989467
DAY,1637712000,267,cadli,BTC-USD,57592.7474853861,57760.5155643987,55984.1059253796,57266.2346093222,1637712000,1637798340,57617.5240577066,57760.5155643987,1637714340,55984.1059253796,1637765160,57266.2346093222,1440,306902.759545085,17423913864.8278,118020.789234582,6704684091.50401,43702.3927642977,2479018934.12807,23992.7053259207,1360581480.49142,True,True,0.018760086373769726
DAY,1637798400,267,cadli,BTC-USD,57266.2346093222,59457.5389190124,57098.854393217,59000.5855866191,1637798400,1637884740,57279.610680546,59457.5389190124,1637857080,57098.854393217,1637819400,59000.5855866191,1440,281589.60677594,16432416103.7332,108041.25393814,6300679448.26965,36257.372099019,2114104552.53708,20653.8640199087,1204924428.92277,True,True,0.02430974037318266
DAY,1637884800,267,cadli,BTC-USD,59000.5855866191,59285.8879469594,53690.0181462943,53719.0603669697,1637884800,1637971140,59116.8668366113,59285.8879469594,1637885760,53690.0181462943,1637971080,53719.0603669697,1440,384708.467607576,21367585700.426,191746.858831533,10611553068.6777,86331.1292807661,4759153626.26398,54708.7934264241,3013682502.40254,True,True,0.059542158947310894
DAY,1637971200,267,cadli,BTC-USD,53719.0603669697,55416.0505205282,53719.0603669697,54974.1548889334,1637971200,1638057540,53866.7887138801,55416.0505205282,1638050460,53745.093582763,1637971560,54974.1548889334,1440,279292.632442868,15291340048.1496,80293.4068474544,4394620043.50065,30452.4175679167,1663535785.71425,16919.8898682081,924095304.405169,True,True,0.018678289548786992
DAY,1638057600,267,cadli,BTC-USD,54974.1548889334,57491.2965773487,53614.0911723419,57335.8385785585,1638057600,1638143940,54741.4809513815,57491.2965773487,1638142320,53614.0911723419,1638124980,57335.8385785585,1440,230470.21674307,12652966765.7583,80507.4313906882,4429982480.81547,34659.5848311922,1905700211.98355,18625.2709947722,1025592238.72629,True,True,0.04193217057860849
DAY,1638144000,267,cadli,BTC-USD,57335.8385785585,58921.3413975314,56839.1196012377,57847.2919246656,1638144000,1638230340,57465.6246271929,58921.3413975314,1638210420,56839.1196012377,1638179700,57847.2919246656,1440,281035.028127209,16229899077.7456,94799.1598047484,5476737295.06661,44630.1198418662,2574650246.50902,25898.9761649021,1494705485.02006,True,True,0.021607317547508113
DAY,1638230400,267,cadli,BTC-USD,57847.2919246656,59183.4762407542,56064.2382501473,56995.3857585774,1638230400,1638316740,57900.5165139392,59183.4762407542,1638286200,56064.2382501473,1638253080,56995.3857585774,1440,308043.417104062,17702403249.0517,121326.762381653,6979738502.00811,65182.5221680549,3744377035.78249,35043.2261318309,2014208384.57438,True,True,0.03251693026129146
DAY,1638316800,267,cadli,BTC-USD,56995.3857585774,59057.9838931368,56603.1714906585,57273.6611889464,1638316800,1638403140,57003.5034010619,59057.9838931368,1638375360,56603.1714906585,1638392760,57273.6611889464,1440,309750.49324864,17819083409.7823,123798.159627683,7126367444.70576,51927.0031034024,2984598454.47729,31747.3262558414,1823240417.64259,True,True,0.025496659037956657
DAY,1638403200,267,cadli,BTC-USD,57273.6611889464,57446.7768595852,55936.6531361198,56560.2266972815,1638403200,1638489540,57238.0101534308,57446.7768595852,1638457380,55936.6531361198,1638415260,56560.2266972815,1440,296841.241774443,16835719380.7064,132112.17635116,7496581882.39991,47140.6409244168,2670740105.77273,25921.8035714968,1468739977.05862,True,True,0.015998375666874256
DAY,1638489600,267,cadli,BTC-USD,56560.2266972815,57549.9910911777,52265.5150688621,53761.801608697,1638489600,1638575940,56571.5861645057,57549.9910911777,1638538380,52265.5150688621,1638562740,53761.801608697,1440,396938.570604096,22020929787.5529,180074.264242201,9953605941.81952,68628.6088890041,3768291428.05882,39918.6602917499,2188908728.63725,True,True,0.05784437032203431
DAY,1638576000,267,cadli,BTC-USD,53761.801608697,53922.0348607115,43876.6097593908,49364.2907212515,1638576000,1638662340,53722.1294840754,53922.0348607115,1638576660,43876.6097593908,1638595620,49364.2907212515,1440,562889.658332311,27320036404.1317,280756.536209649,13591984703.4223,131018.393465509,6327718627.11346,80670.2691353104,3898066129.65726,True,True,0.12381039685449324
DAY,1638662400,267,cadli,BTC-USD,49364.2907212515,49969.2939113598,47918.8150636818,49452.1889584102,1638662400,1638748740,49314.4820096746,49969.2939113598,1638706980,47918.8150636818,1638719460,49452.1889584102,1440,380802.143866759,18730992235.7248,146300.701098321,7193452412.45661,67132.0775732644,3294835238.38457,40149.1781583344,1970385559.29866,True,True,0.025163796060897466
DAY,1638748800,267,cadli,BTC-USD,49452.1889584102,50958.4129028908,47311.4152117209,50615.0532827178,1638748800,1638835140,49483.2874130467,50958.4129028908,1638832020,47311.4152117209,1638789300,50615.0532827178,1440,411860.733275703,20122631641.8085,189365.640721453,9254014055.48458,74459.0679526003,3636107155.34763,43856.0895217143,2144050336.33315,True,True,0.0445966324760925
DAY,1638835200,267,cadli,BTC-USD,50615.0532827178,52240.6354075375,50198.3966537482,50668.0032962036,1638835200,1638921540,50583.2390203082,52240.6354075375,1638894180,50198.3966537482,1638917520,50668.0032962036,1440,385675.813332701,19717071138.1483,135937.463145481,6949971010.23968,47755.7066264034,2438297213.71016,24830.9025813114,1267733260.53035,True,True,0.023948916130077685
DAY,1638921600,267,cadli,BTC-USD,50668.0032962036,51957.2433191896,48847.5300865922,50553.3823409153,1638921600,1639007940,50700.3647745996,51957.2433191896,1638949980,48847.5300865922,1638966360,50553.3823409153,1440,299583.099734994,15092510618.6063,127339.761132901,6410395050.73114,42789.3831860699,2147430966.38911,23891.1838164099,1198015298.35886,True,True,0.0370650283052432
DAY,1639008000,267,cadli,BTC-USD,50553.3823409153,51040.5909176608,47427.2898702879,47671.2506039541,1639008000,1639094340,50560.3429889419,51040.5909176608,1639008240,47427.2898702879,1639082700,47671.2506039541,1440,353533.142492476,17378708784.7112,136892.429316909,6715014779.42049,51102.2542475594,2495894336.29794,29397.2723470674,1433773002.70744,True,True,0.04409525623722702
DAY,1639094400,267,cadli,BTC-USD,47671.2506039541,49996.7904846644,47134.8438146112,47215.6968142432,1639094400,1639180740,47686.997402057,49996.7904846644,1639143540,47134.8438146112,1639180440,47215.6968142432,1440,401133.495406,19394325495.7666,161966.935238922,7832766163.57817,57489.9823967839,2773121426.89276,31788.0951305239,1532043811.54595,True,True,0.03540086200004221
DAY,1639180800,267,cadli,BTC-USD,47215.6968142432,50252.859936238,46919.6679102403,49388.1539281261,1639180800,1639267140,47239.3226842066,50252.859936238,1639262640,46919.6679102403,1639181880,49388.1539281261,1440,239412.226173121,11612693388.174,78363.0328996439,3800009421.65884,35116.95395445,1700823699.86566,21338.67634076,1033278197.97639,True,True,0.041216823845843666
DAY,1639267200,267,cadli,BTC-USD,49388.1539281261,51121.069479148,48783.5363921213,50143.9127866447,1639267200,1639353540,49475.0766053386,51121.069479148,1639323360,48783.5363921213,1639303920,50143.9127866447,1440,223750.667868642,11115489074.9248,66102.626940906,3292399245.97275,35936.67419759,1788103606.07132,18896.9763135,940857142.384551,True,True,0.028108572851150534
DAY,1639353600,267,cadli,BTC-USD,50143.9127866447,50233.7812705411,45934.3960450676,46800.5088490845,1639353600,1639439940,50093.7246916813,50233.7812705411,1639353960,45934.3960450676,1639424520,46800.5088490845,1440,392737.122490681,18799244585.1305,149351.522327768,7117331648.41863,68312.24557491,3255071518.03298,41253.78190732,1963125442.29287,True,True,0.053734330008602664
DAY,1639440000,267,cadli,BTC-USD,46800.5088490845,48726.478260248,46391.9521196783,48414.6571558443,1639440000,1639526340,46815.0285779796,48726.478260248,1639518180,46391.9521196783,1639441080,48414.6571558443,1440,394550.861162025,18645881599.2306,149895.753398013,7088752970.35017,50986.92212426,2409243482.3619,30654.60930345,1448945941.30378,True,True,0.02948550439140912
DAY,1639526400,267,cadli,BTC-USD,48414.6571558443,49573.2043783348,46680.1915894877,48927.1003013805,1639526400,1639612740,48393.7297195483,49573.2043783348,1639599540,46680.1915894877,1639583940,48927.1003013805,1440,438649.056722101,21161915669.8497,178260.149548946,8594846769.87292,62736.548440995,3022809732.11837,38318.09958152,1846412170.23747,True,True,0.036112070554793124
DAY,1639612800,267,cadli,BTC-USD,48927.1003013805,49450.0352555356,47573.4667520912,47669.1942846622,1639612800,1639699140,48948.1089976361,49450.0352555356,1639655100,47573.4667520912,1639698360,47669.1942846622,1440,303956.612507033,14782416795.2022,114194.19608113,5547923194.61617,38007.07077234,1843920799.52885,22466.60288516,1089896363.34347,True,True,0.0232342634689082
DAY,1639699200,267,cadli,BTC-USD,47669.1942846622,47990.5975714532,45572.5876307854,46191.7602477693,1639699200,1639785540,47610.3136355303,47990.5975714532,1639704060,45572.5876307854,1639754280,46191.7602477693,1440,413072.052654804,19379800263.188,156388.493018885,7335493698.4688,54334.58683697,2543076316.48395,33070.62349786,1547221164.57803,True,True,0.03104824583801502
DAY,1639785600,267,cadli,BTC-USD,46191.7602477693,47334.6970382383,45581.8036164449,46875.2589558478,1639785600,1639871940,46241.4368896533,47334.6970382383,1639825200,45581.8036164449,1639793160,46875.2589558478,1440,317277.083964769,14788458000.4871,111176.330920196,5183102310.24125,29088.30239442,1354221994.80875,16267.9801664,757178382.483752,True,True,0.022662168521524813
DAY,1639872000,267,cadli,BTC-USD,46875.2589558478,48166.326048621,46492.9726203385,46716.581950515,1639872000,1639958340,46845.2252894539,48166.326048621,1639922520,46492.9726203385,1639877400,46716.581950515,1440,313674.996440769,14823638561.7461,122601.30608925,5797735690.88227,34778.709067234,1643922235.78821,20218.64816413,955961319.404971,True,True,0.021235227096426106
DAY,1639958400,267,cadli,BTC-USD,46716.581950515,47457.4258001537,45594.0844115768,46919.8442821935,1639958400,1640044740,46666.321179531,47457.4258001537,1640034900,45594.0844115768,1640010060,46919.8442821935,1440,400361.039343562,18592318684.4827,152537.554624106,7087515119.831,47111.96911647,2187937920.70702,29088.21183062,1350779440.22033,True,True,0.02405549699378222
DAY,1640044800,267,cadli,BTC-USD,46919.8442821935,49332.2943544166,46678.2269507471,48950.7754669867,1640044800,1640131140,46969.8747267528,49332.2943544166,1640127480,46678.2269507471,1640049840,48950.7754669867,1440,337955.974325071,16369942214.4943,142934.506434171,6926318305.93874,46872.155295626,2271400105.89876,28620.97408737,1386933172.63522,True,True,0.033211695733187226
DAY,1640131200,267,cadli,BTC-USD,48950.7754669867,49579.7507495413,48478.7847377266,48613.1718612261,1640131200,1640217540,48969.7033214254,49579.7507495413,1640141640,48478.7847377266,1640180340,48613.1718612261,1440,263609.059798108,12922596419.4872,90252.8127809492,4427137356.62572,33790.02836239,1655267620.14017,19518.40190594,956048352.71604,True,True,0.01348633765264875
DAY,1640217600,267,cadli,BTC-USD,48613.1718612261,51361.7855329143,48063.8651496973,50811.3412189753,1640217600,1640303940,48620.7683784827,51361.7855329143,1640288940,48063.8651496973,1640246100,50811.3412189753,1440,285277.556019844,14068250160.5708,100631.651503653,4985604101.13428,47385.542395901,2348390010.59446,28841.99654903,1431689506.56323,True,True,0.039855507638596493
DAY,1640304000,267,cadli,BTC-USD,50811.3412189753,51823.4870094772,50509.2915025214,50823.3614631592,1640304000,1640390340,50856.8614169144,51823.4870094772,1640373000,50509.2915025214,1640358240,50823.3614631592,1440,250996.214191624,12821020661.9808,102637.346189055,5245183450.21877,34489.8671522591,1761966246.20588,20579.98532584,1051587920.74563,True,True,0.01542610768346416
DAY,1640390400,267,cadli,BTC-USD,50823.3614631592,51165.2767199129,50266.5909876308,50453.3251880114,1640390400,1640476740,50848.5430249244,51165.2767199129,1640399460,50266.5909876308,1640453100,50453.3251880114,1440,196389.069851721,9984645300.51997,68645.0225786918,3490216841.73825,21041.73865655,1068986199.5506,11014.69055499,559547757.370017,True,True,0.010642215727378352
DAY,1640476800,267,cadli,BTC-USD,50453.3251880114,51236.3281492722,49584.8437965454,50797.3196743488,1640476800,1640563140,50438.3509399065,51236.3281492722,1640558280,49584.8437965454,1640519280,50797.3196743488,1440,238348.339484517,11965961680.0002,86856.6247661081,4362902269.6087,27052.31280406,1358420977.29072,13988.04883995,702636727.227793,True,True,0.019676544790120824
DAY,1640563200,267,cadli,BTC-USD,50797.3196743488,52030.9858845341,50483.3417343576,50698.8674221977,1640563200,1640649540,50855.0253213372,52030.9858845341,1640627340,50483.3417343576,1640567760,50698.8674221977,1440,266065.964250816,13606244387.952,112266.380236309,5743698663.54037,35714.7784389202,1828485416.08531,20647.76844452,1057688757.37738,True,True,0.018134551107672973
DAY,1640649600,267,cadli,BTC-USD,50698.8674221977,50698.8674221977,47385.1600572555,47614.4905860455,1640649600,1640735940,50689.7239530961,50689.7239530961,1640649600,47385.1600572555,1640731260,47614.4905860455,1440,361110.245925462,17653326832.3605,164488.114081872,8037159957.89782,58499.58429605,2854879214.65208,38164.51036513,1861743276.26013,True,True,0.04059461680251451
DAY,1640736000,267,cadli,BTC-USD,47614.4905860455,48146.3386800168,46202.8114304153,46491.2140478384,1640736000,1640822340,47601.0253437894,48146.3386800168,1640747520,46202.8114304153,1640821560,46491.2140478384,1440,337159.728841641,16020051803.6556,150393.13866095,7139045777.72823,52105.992702138,2470054664.83852,31961.75152886,1514861689.7389,True,True,0.02474579157770331
DAY,1640822400,267,cadli,BTC-USD,46491.2140478384,47921.8056428743,46046.915149466,47158.0920351509,1640822400,1640908740,46526.0773150632,47921.8056428743,1640893260,46046.915149466,1640823600,47158.0920351509,1440,310908.231118413,14652951729.903,142396.042066808,6709217729.08556,53755.177777096,2532729746.28521,37521.72791748,1768157532.76014,True,True,0.023968314882481273
DAY,1640908800,267,cadli,BTC-USD,47158.0920351509,48566.2357650568,45716.9091276321,46233.8073264065,1640908800,1640995140,47146.4937493988,48566.2357650568,1640941320,45716.9091276321,1640980740,46233.8073264065,1440,341268.011441147,16129014659.7556,152953.72748114,7224737725.60326,50860.773484952,2397506270.39913,31914.42735619,1502632630.43882,True,True,0.03631012251389292
DAY,1640995200,267,cadli,BTC-USD,46233.8073264065,47923.25159939,46233.8073264065,47713.4800763635,1640995200,1641081540,46249.7746653068,47923.25159939,1641059100,46249.7746653068,1640995200,47713.4800763635,1440,263405.14211517,12422596133.4857,101017.852359855,4764610154.32331,29196.44443278,1375916197.38125,16679.43409327,785802268.748285,True,True,0.02155385062787306
DAY,1641081600,267,cadli,BTC-USD,47713.4800763635,47939.2807564802,46732.1916729986,47319.8922501558,1641081600,1641167940,47715.123344754,47939.2807564802,1641142860,46732.1916729986,1641148380,47319.8922501558,1440,226294.245009184,10695917127.548,90337.7399955531,4271032863.9409,23450.9056931,1108161106.24451,12743.69460446,602097559.983014,True,True,0.015315493527572707
DAY,1641168000,267,cadli,BTC-USD,47319.8922501558,47535.8951455079,45754.6484301988,46453.3084080836,1641168000,1641254340,47260.1388575178,47535.8951455079,1641212280,45754.6484301988,1641242640,46453.3084080836,1440,286459.281251599,13398740137.303,117019.03467589,5471525526.94936,34865.85444832,1627168231.74803,19546.39175891,911562546.748026,True,True,0.022936466162695634
DAY,1641254400,267,cadli,BTC-USD,46453.3084080836,47506.1144578731,45675.4885312208,45862.8155794275,1641254400,1641340740,46488.3112565465,47506.1144578731,1641308700,45675.4885312208,1641322860,45862.8155794275,1440,331106.493591135,15386334229.8312,142805.015063336,6636370134.32573,44122.3532931963,2050066550.15137,28020.52369399,1301953647.45807,True,True,0.023600031541121995
DAY,1641340800,267,cadli,BTC-USD,45862.8155794275,46982.8438159384,42565.7252327174,43468.669734812,1641340800,1641427140,45864.6427029246,46982.8438159384,1641377400,42565.7252327174,1641422040,43468.669734812,1440,365285.095506286,16578346275.9086,184972.717077709,8385897271.46745,68121.7626912778,3069069914.60525,45838.7439439,2064138359.64711,True,True,0.05929530094754765
DAY,1641427200,267,cadli,BTC-USD,43468.669734812,43808.1520209125,42554.0527838746,43136.3896696428,1641427200,1641513540,43595.2749110991,43808.1520209125,1641430800,42554.0527838746,1641462900,43136.3896696428,1440,296478.101518358,12775720040.6953,160270.314894187,6904122604.08763,58168.85409527,2505849953.74814,42821.87061476,1845240917.50118,True,True,0.017443192810293405
DAY,1641513600,267,cadli,BTC-USD,43136.3896696428,43150.9770909775,40899.6451167179,41552.7485405801,1641513600,1641599940,43150.8889357877,43150.9770909775,1641513720,40899.6451167179,1641570720,41552.7485405801,1440,442011.747344685,18529814883.2877,258544.637000402,10841755480.5966,134428.802071875,5636802368.18733,108391.4330244,4548177959.00632,True,True,0.032180276495859104
DAY,1641600000,267,cadli,BTC-USD,41552.7485405801,42518.6602351597,40657.7863468823,41746.2650603275,1641600000,1641686340,41643.6640723897,42518.6602351597,1641635340,40657.7863468823,1641665520,41746.2650603275,1440,280848.506473465,11699354884.4285,141973.465500019,5906693202.64778,41954.3733353589,1740260601.11255,27483.98464483,1140040364.32418,True,True,0.026876723536675123
DAY,1641686400,267,cadli,BTC-USD,41746.2650603275,42783.2577270712,41314.8326097813,41884.5668758102,1641686400,1641772740,41766.2485016035,42783.2577270712,1641758460,41314.8326097813,1641741480,41884.5668758102,1440,197423.421465439,8279809249.98991,102393.82690622,4296295331.98476,30889.7492346666,1295744080.39457,20681.6922398,867896295.002222,True,True,0.020974763940578976
